,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
218,218,266,266,1246,1246,,1262,55-59,British Columbia,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.8,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.8-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,19,0.32401315789473684,0.0,0.05263157894736842,0.16611842105263158,0.0,0.0,0.06907894736842106,0.0,0.0,0.0,0.0,0.0,0.0008183306055646482,label1x,label4x,label7x,0,3,6,0.5592105263157895
219,219,267,267,1258,1258,,1274,65-69,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Professionals,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.4444444444444444,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.4444444444444444-0-1.0,12,0.5,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516840382461883,label1x,label4x,label2x,0,3,1,0.75
220,220,268,268,1259,1259,,1275,40-44,Ontario,Female,English,English,Masters Degrees,Full-Time,Other Managers,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.1,0.0,0.2222222222222222,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.1-0.0-0.2222222222222222-0-1.0,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012921009561547075,label2x,,,1,0,0,0.6666666666666666
221,221,269,269,1260,1260,,1276,30-34,Saskatchewan,Female,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,1.0,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.4666666666666667-1.0-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,41,0.29569406805179166,0.07768744354110207,0.0,0.12496236073471848,0.07618187292984041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001765871306744767,label1x,label4x,label2x,0,3,1,0.4983438723276122
222,222,271,271,1262,1262,,1278,40-44,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.6923076923076923,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.6923076923076923,34,0.4117647058823529,0.11764705882352941,0.0,0.23529411764705882,0.0,0.0,0.042483660130718956,0.03594771241830066,0.0,0.0,0.0,0.0,0.0014643810836420018,label1x,label4x,label2x,0,3,1,0.7647058823529411
223,223,272,272,1263,1263,,1279,60-64,Quebec,Female,English,French,High School Graduation Certificate,Not Employed,Unskilled,,,,0.8666666666666667,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.5,0.5,1.0,0,1.0,,0.8666666666666667-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.5-0.5-1.0-0-1.0,13,0.15384615384615385,0.07692307692307693,0.10576923076923077,0.23076923076923078,0.18269230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005599104143337066,label4x,label5x,label1x,3,4,0,0.5673076923076923
224,224,273,273,1268,1268,,1284,25-29,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Unskilled,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,1.0,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-1.0-0-1.0,45,0.24566666666666667,0.09133333333333334,0.0,0.18144444444444444,0.02466666666666667,0.02466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0019381514342320613,label1x,label4x,label2x,0,3,1,0.5184444444444445
225,225,275,275,1277,1277,,1293,45-49,Ontario,Male,English,French,Elementary School Graduation Cert,Full-Time,Unskilled,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.4,0.0,1.0,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.4-0.0-1.0-0-1.0,26,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.042692307692307696,0.0,0.05538461538461539,0.0,0.0,0.0,0.0,0.0011198208286674132,label1x,label8x,label6x,0,7,5,0.17500000000000002
226,226,276,276,1280,1280,,1296,40-44,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Senior Managers/Owners,,,,0.6,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,0.6-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,22,0.4161931818181818,0.052556818181818184,0.0,0.13636363636363635,0.05965909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009475407011801188,label1x,label4x,label5x,0,3,4,0.6122159090909091
227,227,277,277,1282,1282,,1298,70+,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,18,0.16666666666666666,0.2222222222222222,0.06944444444444445,0.05555555555555555,0.06481481481481483,0.13425925925925927,0.0,0.0,0.0,0.0,0.0,0.0,0.0007752605736928245,label2x,label1x,label6x,1,0,5,0.5231481481481481
228,228,278,278,1283,1283,,1299,40-44,Alberta,Male,English,French,Masters Degrees,Full-Time,Unskilled,,,,0.6,0.0,0,0.2352941176470588,0.29411764705882354,0.1,0.0,1.0,0,1.0,,0.6-0.0-0-0.2352941176470588-0.29411764705882354-0.1-0.0-1.0-0-1.0,29,0.3448275862068966,0.06896551724137931,0.04827586206896552,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.055172413793103454,0.0,0.0,0.0012490309242828839,label1x,label2x,label10x,0,1,9,0.46896551724137936
229,229,279,279,1288,1288,,1305,30-34,Ontario,Female,French,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Professionals,,,,0.4666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.4444444444444444,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.4444444444444444-0-1.0,33,0.06060606060606061,0.0,0.0,0.21356421356421357,0.06536796536796537,0.0,0.0,0.0,0.04141414141414142,0.0,0.0,0.0,0.0014213110517701784,label4x,label5x,label1x,3,4,0,0.33953823953823953
230,230,280,280,1300,1300,,1317,18 Years,Quebec,Male,English,French,High School Graduation Certificate,Full-Time,Other,,,,0.13333333333333333,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,0.13333333333333333-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,21,0.39285714285714285,0.10714285714285714,0.06349206349206349,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009044706693082953,label1x,label4x,label2x,0,3,1,0.6904761904761904
231,231,281,281,1307,1307,,1324,45-49,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Skilled,,,,0.6666666666666666,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.7777777777777778,0,1.0,,0.6666666666666666-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.7777777777777778-0-1.0,88,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.011850273569023568,0.0,0.0,0.013634609988776657,0.0,0.012661335578002246,0.01314797278338945,0.0037901628047204753,label4x,label1x,label9x,3,0,8,0.14999824635241302
232,232,282,282,1309,1309,,1326,55-59,Ontario,Female,English,English,Masters Degrees,Part-Time,Clerical/Secretarial,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.1,1.0,0.0,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.1-1.0-0.0-0-1.0,4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017228012748729435,label1x,,,0,0,0,0.75
233,233,284,284,1314,1314,,1331,70+,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Senior Managers/Owners,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,12,0.53125,0.0,0.0,0.19791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516840382461883,label1x,label4x,,0,3,0,0.7291666666666666
234,234,285,285,1316,1316,,1333,19 Years,Quebec,Female,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.2,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.2-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,30,0.1,0.07078189300411523,0.10617283950617283,0.10411522633744856,0.0,0.0,0.037448559670781895,0.0,0.0,0.0,0.0,0.0,0.0012921009561547075,label3x,label4x,label1x,2,3,0,0.3102880658436214
235,235,286,286,1341,1341,,1358,60-64,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,8,0.0,0.0,0.0,0.375,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445602549745887,label4x,label6x,,3,5,0,0.59375
236,236,287,287,1350,1350,,1367,35-39,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.5333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,19,0.05263157894736842,0.05774853801169591,0.0,0.16301169590643275,0.05774853801169591,0.06798245614035088,0.0,0.0,0.0,0.0,0.0,0.0,0.0008183306055646482,label4x,label6x,label2x,3,5,1,0.2887426900584795
237,237,288,288,1351,1351,,1368,25-29,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,4,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017228012748729435,label4x,label1x,,3,0,0,0.75
238,238,289,289,1356,1356,,1373,65-69,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,7,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0003014902231027651,label1x,label10x,label2x,0,9,1,0.857142857142857
239,239,290,290,1357,1357,,1374,65-69,Ontario,Female,French,English,Bachelors Degrees,Full-Time,Clerical/Secretarial,,,,0.9333333333333332,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.0-0-1.0,31,0.06451612903225806,0.03385763796320981,0.03545721141029059,0.0,0.09997334044254864,0.03385763796320981,0.0,0.04025593175153293,0.0,0.0,0.0,0.0,0.0013351709880265311,label5x,label1x,label8x,4,0,7,0.2047454012263396
240,240,291,291,1363,1363,,1380,25-29,Manitoba,Female,English,English,Bachelors Degrees,Not Employed,Other Managers,,,,0.4,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.4-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,6,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002584201912309415,label1x,label4x,,0,3,0,0.5
241,241,292,292,1372,1372,,1389,50-54,Alberta,Female,English,English,High School Graduation Certificate,Not Employed,Unskilled,,,,0.7333333333333333,0.0,1,0.2352941176470588,0.2352941176470588,0.5,0.5,1.0,0,1.0,,0.7333333333333333-0.0-1-0.2352941176470588-0.2352941176470588-0.5-0.5-1.0-0-1.0,16,0.4375,0.25,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0006891205099491774,label1x,label2x,label4x,0,1,3,0.8125
242,242,293,293,1378,1378,,1395,55-59,Ontario,Male,English,English,Bachelors Degrees,Not Employed,Other Managers,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,9,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.00038763028684641226,label4x,label10x,label1x,3,9,0,0.5277777777777777
243,243,294,294,1381,1381,,1398,30-34,British Columbia,Male,English,English,Bachelors Degrees,Full-Time,Other Managers,,,,0.4666666666666667,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.4666666666666667-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,15,0.3333333333333333,0.0,0.0,0.21481481481481482,0.0962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006460504780773538,label1x,label4x,label5x,0,3,4,0.6444444444444445
244,244,295,295,1382,1382,,1399,45-49,Ontario,Male,English,English,Bachelors Degrees,Full-Time,Other Managers,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,7,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label1x,,,0,0,0,0.2857142857142857
245,245,296,296,1395,1395,,1412,30-34,Ontario,Female,English,English,Trade Certificate/Diploma,Not Employed,Other Managers,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.5,0.2222222222222222,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.5-0.2222222222222222-0-1.0,15,0.49166666666666664,0.09166666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006460504780773538,label1x,label4x,label2x,0,3,1,0.7833333333333333
246,246,297,297,1399,1399,,1417,65-69,Ontario,Male,English,English,Bachelors Degrees,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.8888888888888888-0-1.0,22,0.18892045454545456,0.09801136363636363,0.0,0.33238636363636365,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0009475407011801188,label4x,label1x,label2x,3,0,1,0.6193181818181819
247,247,298,298,1409,1409,,1427,70+,Alberta,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,1.0,0.0,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.0-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,7,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label1x,,,0,0,0,0.2857142857142857
248,248,299,299,1430,1430,,1449,65-69,Ontario,Female,French,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.9333333333333332,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,11,0.7272727272727273,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004737703505900594,label1x,label2x,,0,1,0,0.8181818181818182
249,249,300,300,1431,1431,,1450,55-59,Quebec,Female,French,English,Elementary School Graduation Cert,Full-Time,Professionals,,,,0.8,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.4,0.0,0.4444444444444444,0,1.0,,0.8-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.4-0.0-0.4444444444444444-0-1.0,77,0.025974025974025976,0.012987012987012988,0.013380218397519437,0.012987012987012988,0.013183615692266212,0.013576821102772658,0.0,0.014166629218532333,0.01731227250258392,0.0,0.0,0.0,0.003316392454130416,label1x,label9x,label8x,0,8,7,0.05745292769514222
250,250,301,301,1435,1435,,1454,25-29,Ontario,Male,English,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Professionals,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,47,0.14975032566217977,0.0,0.0,0.19230351715154148,0.02209075119409466,0.0,0.0,0.0515089014329136,0.0,0.0,0.0,0.0,0.0020242914979757085,label4x,label1x,label8x,3,0,7,0.39356274424663484
251,251,302,302,1437,1437,,1456,40-44,Alberta,Male,French,English,Elementary School Graduation Cert,Full-Time,Clerical/Secretarial,,,,0.6,0.0,0,0.29411764705882354,0.2352941176470588,0.4,0.0,0.0,0,1.0,,0.6-0.0-0-0.29411764705882354-0.2352941176470588-0.4-0.0-0.0-0-1.0,10,0.2,0.0,0.16666666666666666,0.3,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043070031871823584,label4x,label1x,label3x,3,0,2,0.6666666666666666
252,252,304,304,1440,1440,,1459,70+,Quebec,Female,English,French,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,15,0.13333333333333333,0.2,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0006460504780773538,label2x,label6x,label1x,1,5,0,0.5083333333333333
253,253,305,305,1442,1442,,1461,40-44,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Professionals,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,23,0.22260869565217392,0.18956521739130433,0.0,0.13043478260869565,0.04869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009906107330519426,label1x,label2x,label4x,0,1,3,0.542608695652174
254,254,306,306,1447,1447,,1466,60-64,Ontario,Female,English,French,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.5,0.0,0.8888888888888888,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.5-0.0-0.8888888888888888-0-1.0,16,0.3888888888888889,0.0625,0.0,0.125,0.0,0.0,0.09027777777777778,0.0,0.0,0.0,0.0,0.0,0.0006891205099491774,label1x,label4x,label7x,0,3,6,0.6041666666666666
255,255,307,307,1452,1452,,1471,30-34,Quebec,Female,French,French,Bachelors Degrees,Not Employed,Other,,,,0.4666666666666667,0.8888888888888888,1,0.29411764705882354,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.29411764705882354-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,20,0.15,0.0,0.0,0.2,0.05,0.0,0.05,0.0,0.0,0.08,0.0,0.0,0.0008614006374364717,label4x,label1x,label10x,3,0,9,0.43
256,256,308,308,1455,1455,,1474,70+,Alberta,Female,English,English,High School Graduation Certificate,Full-Time,Other Managers,,,,1.0,0.0,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.2222222222222222,0,1.0,,1.0-0.0-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.2222222222222222-0-1.0,5,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021535015935911792,label1x,,,0,0,0,0.4
257,257,310,310,1459,1459,,1478,20-21,Ontario,Female,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.26666666666666666,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.26666666666666666-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,12,0.3125,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516840382461883,label1x,label4x,label2x,0,3,1,0.6458333333333334
258,258,311,311,1461,1461,,1480,25-29,Manitoba,Male,English,English,High School Graduation Certificate,Part-Time,Other,,,,0.4,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.5,1.0,0.1111111111111111,0,1.0,,0.4-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.5-1.0-0.1111111111111111-0-1.0,71,0.2541568857589984,0.07296557120500782,0.0,0.29831768388106417,0.014720266040688575,0.0,0.02944053208137715,0.0,0.0,0.0,0.0,0.0,0.0030579722628994747,label4x,label1x,label2x,3,0,1,0.6254401408450704
259,259,312,312,1463,1463,,1482,40-44,Alberta,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.6,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.6-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,15,0.3333333333333333,0.09166666666666666,0.0,0.35833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006460504780773538,label4x,label1x,label2x,3,0,1,0.7833333333333333
260,260,313,313,1470,1470,,1489,70+,British Columbia,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,1.0,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,1.0-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,7,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014902231027651,label4x,label3x,,3,2,0,0.42857142857142855
