,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
187,187,187,232,232,1096,1096,,1106,60-64,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.8666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.8888888888888888,0,1.0,,0.8666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.8888888888888888-0-1.0,66,0.13939393939393938,0.030976430976430974,0.015564206883651326,0.07744107744107744,0.0,0.015518612046389824,0.0,0.015533810325476993,0.0,0.031006827534605316,0.0,0.0,0.002842010076217543,label1x,label4x,label10x,0,3,9,0.24784184436962214
188,188,188,233,233,1100,1100,,1110,60-64,Quebec,Female,English,French,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.8666666666666667,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.4,0.0,0.2222222222222222,0,1.0,,0.8666666666666667-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.4-0.0-0.2222222222222222-0-1.0,16,0.20833333333333331,0.0,0.0,0.2152777777777778,0.0,0.0,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0006889721396891014,label4x,label1x,label7x,3,0,6,0.4930555555555556
189,189,189,234,234,1101,1101,,1111,25-29,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Clerical/Secretarial,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.0,0,0.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.0-0-0.0,124,0.09782759661835748,0.03261171497584541,0.02446708937198068,0.0733695652173913,0.0,0.016316425120772946,0.008152173913043478,0.0,0.0,0.0,0.0,0.008170289855072463,0.005339534082590535,label1x,label4x,label2x,0,3,1,0.2038088768115942
190,190,190,235,235,1111,1111,,1123,60-64,Manitoba,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.8666666666666667,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.0,,0.8666666666666667-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.0,110,0.1753443526170799,0.04617057122691984,0.009242310406848349,0.1476652323384104,0.009228650137741047,0.018484620813696694,0.0,0.0,0.0,0.0,0.0,0.0,0.004736683460362571,label1x,label4x,label2x,0,3,1,0.36918015618241007
191,191,191,236,236,1112,1112,,1124,40-44,Ontario,Male,English,English,Masters Degrees,Not Employed,Clerical/Secretarial,,,,0.6,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.1,0.5,0.0,0,1.0,,0.6-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.1-0.5-0.0-0-1.0,16,0.0,0.06788461538461539,0.06903846153846153,0.06788461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006889721396891014,label3x,label2x,,2,1,0,0.13692307692307693
192,192,192,237,237,1113,1113,,1125,40-44,Ontario,Female,English,French,Bachelors Degrees,Full-Time,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,26,0.12217194570135748,0.0,0.0,0.16289592760180996,0.04072398190045249,0.0,0.04213800904977376,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label4x,label1x,label7x,3,0,6,0.3272058823529412
193,193,193,238,238,1115,1115,,1127,60-64,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,52,0.07879924953095685,0.0,0.0,0.09849906191369606,0.019699812382739212,0.0,0.0,0.0,0.0,0.0,0.019949968730456534,0.0,0.002239159453989579,label4x,label1x,label11x,3,0,10,0.19724828017510945
194,194,194,239,239,1119,1119,,1131,70+,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,8,0.15,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003444860698445507,label4x,label1x,,3,0,0,0.475
195,195,195,240,240,1121,1121,,1133,45-49,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,12,0.1875,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.1015625,0.0,0.0,0.000516729104766826,label1x,label10x,label4x,0,9,3,0.3828125
196,196,196,241,241,1128,1128,,1140,65-69,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Part-Time,Other,,,,0.9333333333333332,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,1.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-1.0-0.1111111111111111-0-1.0,28,0.30357142857142855,0.03794642857142857,0.0,0.07589285714285714,0.0,0.03962053571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0012057012444559273,label1x,label4x,label6x,0,3,5,0.4190848214285714
197,197,197,242,242,1142,1142,,1154,30-34,Alberta,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.4666666666666667,0.0,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.0-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,34,0.15441176470588236,0.061764705882352944,0.0,0.18562091503267975,0.0,0.0,0.0315359477124183,0.0,0.0,0.0,0.0,0.0,0.0014640657968393402,label4x,label1x,label2x,3,0,1,0.40179738562091505
198,198,198,243,243,1144,1144,,1157,60-64,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.8666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.8666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,14,0.16071428571428573,0.0,0.0,0.25,0.08035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label4x,label1x,label5x,3,0,4,0.49107142857142855
199,199,199,245,245,1156,1156,,1170,65-69,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Skilled,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.7777777777777778,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.7777777777777778-0-1.0,20,0.0,0.05333333333333333,0.05413333333333333,0.10706666666666667,0.0,0.05413333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0008612151746113766,label4x,label3x,label2x,3,2,1,0.21453333333333335
200,200,200,246,246,1157,1157,,1171,65-69,Alberta,Male,English,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Other,,,,0.9333333333333332,0.0,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.0-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,12,0.0,0.19047619047619047,0.0,0.2023809523809524,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.000516729104766826,label4x,label2x,label7x,3,1,6,0.48809523809523814
201,201,201,248,248,1161,1161,,1175,65-69,British Columbia,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.9333333333333332,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,32,0.23026315789473684,0.03289473684210526,0.033625730994152045,0.06578947368421052,0.06615497076023391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013779442793782027,label1x,label5x,label4x,0,4,3,0.36220760233918126
202,202,202,249,249,1163,1163,,1177,30-34,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,24,0.22435897435897437,0.0,0.0,0.2724358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label4x,label1x,,3,0,0,0.4967948717948718
203,203,203,250,250,1164,1164,,1178,70+,Ontario,Male,Indian-Other,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,1.0,0.6666666666666666,0,0.5294117647058824,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.5294117647058824-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,32,0.29714912280701755,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013779442793782027,label1x,label4x,,0,3,0,0.42872807017543857
204,204,204,251,251,1169,1169,,1183,70+,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Clerical/Secretarial,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.0,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.0-0-1.0,12,0.28515625,0.0,0.0,0.0,0.09765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516729104766826,label1x,label5x,,0,4,0,0.3828125
205,205,205,252,252,1170,1170,,1185,65-69,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.9333333333333332,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,32,0.197119140625,0.0,0.0328125,0.0328125,0.131982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013779442793782027,label1x,label5x,label3x,0,4,2,0.3619140625
206,206,206,253,253,1171,1171,,1186,30-34,Quebec,Female,English,French,High School Graduation Certificate,Full-Time,Senior Managers/Owners,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.5,0.0,0.5555555555555556,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.5-0.0-0.5555555555555556-0-1.0,70,0.04362244897959184,0.0,0.029094358831968162,0.08724489795918368,0.014540816326530611,0.014553542505437547,0.0,0.0,0.014648988847239575,0.0,0.0,0.0,0.0030142531111398184,label4x,label1x,label3x,3,0,2,0.1599617057707437
207,207,207,254,254,1175,1175,,1190,35-39,British Columbia,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.5333333333333333,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,20,0.05357142857142857,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.05580357142857143,0.0,0.0,0.0008612151746113766,label4x,label10x,label1x,3,9,0,0.32366071428571425
208,208,208,255,255,1190,1190,,1206,50-54,Alberta,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.7333333333333333,0.0,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.0-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,28,0.11300751879699247,0.07541353383458646,0.03759398496240601,0.07518796992481203,0.0,0.0,0.0,0.0,0.0,0.03827067669172932,0.0,0.0,0.0012057012444559273,label1x,label2x,label4x,0,1,3,0.26360902255639096
209,209,209,256,256,1193,1193,,1209,40-44,Saskatchewan,Female,French,English,High School Graduation Certificate,Full-Time,Other,,,,0.6,1.0,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.6-1.0-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,14,0.08035714285714286,0.08035714285714286,0.0,0.16071428571428573,0.16964285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label5x,label4x,label1x,4,3,0,0.41071428571428575
210,210,210,257,257,1194,1194,,1210,20-21,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.26666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.26666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,36,0.2039241622574956,0.05842151675485009,0.0,0.11673280423280424,0.029431216931216933,0.0,0.029100529100529102,0.0,0.0,0.0,0.0,0.0,0.001550187314300478,label1x,label4x,label2x,0,3,1,0.3790784832451499
211,211,211,258,258,1204,1204,,1220,45-49,Quebec,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,0.6666666666666666,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,34,0.09243697478991597,0.06184348739495798,0.0,0.12324929971988796,0.09287464985994398,0.0,0.03103116246498599,0.0,0.0,0.0,0.0,0.0,0.0014640657968393402,label4x,label5x,label1x,3,4,0,0.3085609243697479
212,212,212,259,259,1207,1207,,1223,22-24,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Unskilled,,,,0.3333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,1.0,0,0.0,,0.3333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-1.0-0-0.0,381,0.13440748083437248,0.028990434829494177,0.018449126071111037,0.1212305422452077,0.03426149133399845,0.015813701491791083,0.0026355313938561417,0.0,0.0,0.005271464913024986,0.0,0.0,0.016406149076346726,label1x,label4x,label5x,0,3,4,0.28989951441357864
213,213,213,260,260,1217,1217,,1233,70+,Ontario,Male,English,French,Trade Certificate/Diploma,Not Employed,Other,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.8,0.5,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.8-0.5-0.1111111111111111-0-1.0,30,0.17720588235294119,0.0713235294117647,0.0,0.21176470588235297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label4x,label1x,label2x,3,0,1,0.46029411764705885
214,214,214,262,262,1225,1225,,1241,70+,Quebec,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,12,0.09523809523809523,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516729104766826,label4x,label1x,,3,0,0,0.4880952380952381
215,215,215,263,263,1226,1226,,1242,25-29,Ontario,Female,French,English,Bachelors Degrees,Full-Time,Other Managers,,,,0.4,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.4-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,22,0.24475524475524477,0.0,0.05157342657342657,0.14685314685314685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label1x,label4x,label3x,0,3,2,0.4431818181818182
216,216,216,264,264,1235,1235,,1251,40-44,Alberta,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.6,0.0,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.6-0.0-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,32,0.2647058823529412,0.0,0.0,0.23345588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013779442793782027,label1x,label4x,,0,3,0,0.49816176470588236
217,217,217,265,265,1240,1240,,1256,30-34,British Columbia,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Professionals,,,,0.4666666666666667,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.4666666666666667-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,54,0.22948402031063322,0.038231780167264036,0.0,0.09557945041816009,0.07674357825567503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325280971450717,label1x,label4x,label5x,0,3,4,0.40180704898446834
218,218,218,266,266,1246,1246,,1262,55-59,British Columbia,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.8,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.8-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,30,0.2108004385964912,0.0,0.03508771929824561,0.1055372807017544,0.0,0.0,0.0356359649122807,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label1x,label4x,label7x,0,3,6,0.3519736842105263
219,219,219,267,267,1258,1258,,1274,65-69,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Professionals,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.4444444444444444,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.4444444444444444-0-1.0,22,0.29545454545454547,0.04924242424242424,0.0,0.0984848484848485,0.05303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label1x,label4x,label5x,0,3,4,0.446969696969697
220,220,220,268,268,1259,1259,,1275,40-44,Ontario,Female,English,English,Masters Degrees,Full-Time,Other Managers,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.1,0.0,0.2222222222222222,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.1-0.0-0.2222222222222222-0-1.0,4,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017224303492227534,label2x,,,1,0,0,0.41666666666666663
221,221,221,269,269,1260,1260,,1276,30-34,Saskatchewan,Female,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,1.0,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.4666666666666667-1.0-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,64,0.19212021981330923,0.04808886630532972,0.0,0.08007753688647998,0.04806534176452876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027558885587564055,label1x,label4x,label2x,0,3,1,0.3202866230051189
222,222,222,271,271,1262,1262,,1278,40-44,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.6923076923076923,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.6923076923076923,62,0.23244781783681215,0.06641366223908918,0.0,0.13282732447817835,0.0,0.0,0.01681425258275353,0.016708834071262915,0.0,0.0,0.0,0.0,0.0026697670412952675,label1x,label4x,label2x,0,3,1,0.43168880455407965
223,223,223,272,272,1263,1263,,1279,60-64,Quebec,Female,English,French,High School Graduation Certificate,Not Employed,Unskilled,,,,0.8666666666666667,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.5,0.5,1.0,0,1.0,,0.8666666666666667-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.5-0.5-1.0-0-1.0,22,0.0979020979020979,0.04895104895104895,0.05026223776223777,0.14685314685314685,0.0992132867132867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label4x,label5x,label1x,3,4,0,0.34396853146853146
224,224,224,273,273,1268,1268,,1284,25-29,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Unskilled,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,1.0,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-1.0-0-1.0,70,0.16065238095238096,0.05844761904761905,0.0,0.11687777777777779,0.014638095238095237,0.014638095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0030142531111398184,label1x,label4x,label2x,0,3,1,0.33597777777777776
225,225,225,275,275,1277,1277,,1293,45-49,Ontario,Male,English,French,Elementary School Graduation Cert,Full-Time,Unskilled,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.4,0.0,1.0,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.4-0.0-1.0-0-1.0,32,0.06490384615384615,0.0,0.0,0.06490384615384615,0.0,0.03258413461538462,0.0,0.03298076923076923,0.0,0.0,0.0,0.0,0.0013779442793782027,label1x,label8x,label6x,0,7,5,0.13046875
226,226,226,276,276,1280,1280,,1296,40-44,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Senior Managers/Owners,,,,0.6,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,0.6-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,36,0.2615609217171717,0.029237689393939392,0.0,0.08712121212121211,0.029434974747474744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001550187314300478,label1x,label4x,label5x,0,3,4,0.37811710858585856
